index,Column1,Name,Nic_year,Position,Strengths,Weaknesses,player_x,join_slug,player_id,player_y,position,WAR,strengths_processed,weaknesses_processed,combined_text,top_bigrams
1966,,JEFFREY BASSA,2025,LB,"Adequate size and play speed
  Plays with wide lateral shu e to cover a lot of ground in mirror
  Rangy against the run to  ow  stay ahead of blocks and shut down outside runs at numbers
  Will use sudden punch to stay unglued from blockers before they can cover him up
  Can see his safety background in ability to turn and run in coverage
  Brackets well down the seam to complicate catch windows
  Communicates adjustments pre snap and brings energy
  Started 43 games and played on special teams all four seasons","Appears tight when attempting sudden direction changes
  Can be caught  at footed in coverage  giving pass catcher chance to make move
  Loses depth in drops at times while tracking quarterback s eyes
  Tends to duck head when taking on blocks  losing sight of ball
  Had trouble when attempting to set edge against Ashton Jeanty runs
  Takes himself out of position when he attacks before reading
  Needs to improve timing and  nish as a blitzer",jeffrey bassa,jeffrey bassa-LB,,,,-0.05,adequate size play speed play wide lateral shu cover lot ground mirror rangy run stay ahead block shut outside run number use sudden punch stay unglued blocker cover see safety background ability turn run coverage bracket well seam complicate catch window communicates adjustment pre snap brings energy started game played special team four season,appears tight attempting sudden direction change caught footed coverage giving pas catcher chance make move loses depth drop time tracking quarterback eye tends duck head taking block losing sight ball trouble attempting set edge ashton jeanty run take position attack reading need improve timing nish blitzer,adequate size play speed play wide lateral shu cover lot ground mirror rangy run stay ahead block shut outside run number use sudden punch stay unglued blocker cover see safety background ability turn run coverage bracket well seam complicate catch window communicates adjustment pre snap brings energy started game played special team four season appears tight attempting sudden direction change caught footed coverage giving pas catcher chance make move loses depth drop time tracking quarterback eye tends duck head taking block losing sight ball trouble attempting set edge ashton jeanty run take position attack reading need improve timing nish blitzer,"['ahead block', 'attack reading', 'brings energy', 'chance make', 'cover lot', 'direction change', 'four season', 'game played', 'losing sight', 'lot ground']"
1967,,SMAEL MONDON,2025,LB,"Long armed athlete with lean  de ned muscle tone
  Above average speed to shoot downhill or get sideline to sideline
  Pursues with di erent gears  including serious closing burst
  Slippery through gaps but also uses violent hands to punch off  blocks
  Can get depth in zone drops or attach to running backs tight ends in man
  Drops pads as tackler and understands leverage to minimize misses
  Played on punt coverage all four seasons  two tackles in 2024 
  Never been afraid of the work  his  rst job in high school was at Mc Donald s 
  Plays through injuries  resilient when attacking rehab to miss minimal time
  Grew into an on  field leader  his voice was  missed  when injured  according to his teammates  loudest defensive player during Senior Bowl
drills ","Slender torso and likely near maxed out physically
  Triggers with the play but would like to see better anticipation based on play design
  Plays physical but doesn t qualify for  thumper  status downhill
  Low production in coverage and needs to lose the blinders
  Had a silly unnecessary roughness penalty out of bounds in the 2024 SEC Championship Game
  Arrested and charged with reckless driving  July 2024   charges were dismissed  and he pled guilty to misdemeanor count of driving too fast
for conditions
  Durability is a question mark  missed four games as senior with foot injury  Oct  2024   left foot injury during 2023 spring practices  which he
played through for much of season before requiring surgery after season  missed 2022 spring practices because of labrum surgery  required
meniscus clean up surgery and missed most of senior year of high school",smael mondon,smael mondon-LB,,,,-0.05,long armed athlete lean ned muscle tone average speed shoot downhill get sideline sideline pursues erent gear including serious closing burst slippery gap also us violent hand punch block get depth zone drop attach running back tight end man drop pad tackler understands leverage minimize miss played punt coverage four season two tackle never afraid work rst job high school donald play injury resilient attacking rehab miss minimal time grew field leader voice missed injured according teammate loudest defensive player senior bowl drill,slender torso likely near maxed physically trigger play would like see better anticipation based play design play physical qualify thumper status downhill low production coverage need lose blinder silly unnecessary roughness penalty bound sec championship game arrested charged reckless driving july charge dismissed pled guilty misdemeanor count driving fast condition durability question mark missed four game senior foot injury oct left foot injury spring practice played much season requiring surgery season missed spring practice labrum surgery required meniscus clean surgery missed senior year high school,long armed athlete lean ned muscle tone average speed shoot downhill get sideline sideline pursues erent gear including serious closing burst slippery gap also us violent hand punch block get depth zone drop attach running back tight end man drop pad tackler understands leverage minimize miss played punt coverage four season two tackle never afraid work rst job high school donald play injury resilient attacking rehab miss minimal time grew field leader voice missed injured according teammate loudest defensive player senior bowl drill slender torso likely near maxed physically trigger play would like see better anticipation based play design play physical qualify thumper status downhill low production coverage need lose blinder silly unnecessary roughness penalty bound sec championship game arrested charged reckless driving july charge dismissed pled guilty misdemeanor count driving fast condition durability question mark missed four game senior foot injury oct left foot injury spring practice played much season requiring surgery season missed spring practice labrum surgery required meniscus clean surgery missed senior year high school,"['spring practice', 'high school', 'foot injury', 'better anticipation', 'block get', 'closing burst', 'coverage need', 'depth zone', 'arrested charged', 'average speed']"
1968,,DEMETRIUS KNIGHT,2025,LB,"Long  angular frame and carries 245 pounds well
  Light on feet for quick reactions with terri c straight line speed
  Flashes serious closing burst  especially as blitzer  see strip sack 2024 Oklahoma tape 
  Capable spy with good feel for when to unlock and drive
  Trusts eyes in run game to diagnose and park in correct gap
  Quickness and hands help him navigate rush hour tra c at line
  Has some thump behind his tackles  with a decent tackle radius
  Extensive special teams background  675 career snaps 
  Described as  weight room addict  and twice named  lifter of the year  at Georgia Tech  won Gamecocks  Strength and Conditioning Award
  Established himself as a Gamecocks leader and team captain  despite just one season in the program","Some tightness in quick direction changes
  Will take cheese on play fakes and misdirection
  Can be attacked in man coverage when stuck on an island
  Doesn t anticipate enough to be playmaker in pass defense
  Doesn t play inexperienced but lack of starting reps  for a sixth year senior  is concerning
  Older player  will be 25 on draft weekend",demetrius knight,demetrius knight-LB,,,,-0.05,long angular frame carry pound well light foot quick reaction terri straight line speed flash serious closing burst especially blitzer see strip sack oklahoma tape capable spy good feel unlock drive trust eye run game diagnose park correct gap quickness hand help navigate rush hour tra line thump behind tackle decent tackle radius extensive special team background career snap described weight room addict twice named lifter year georgia tech gamecock strength conditioning award established gamecock leader team captain despite one season program,tightness quick direction change take cheese play fake misdirection attacked man coverage stuck island anticipate enough playmaker pas defense play inexperienced lack starting rep sixth year senior concerning older player draft weekend,long angular frame carry pound well light foot quick reaction terri straight line speed flash serious closing burst especially blitzer see strip sack oklahoma tape capable spy good feel unlock drive trust eye run game diagnose park correct gap quickness hand help navigate rush hour tra line thump behind tackle decent tackle radius extensive special team background career snap described weight room addict twice named lifter year georgia tech gamecock strength conditioning award established gamecock leader team captain despite one season program tightness quick direction change take cheese play fake misdirection attacked man coverage stuck island anticipate enough playmaker pas defense play inexperienced lack starting rep sixth year senior concerning older player draft weekend,"['career snap', 'closing burst', 'direction change', 'draft weekend', 'extensive special', 'good feel', 'help navigate', 'light foot', 'line speed', 'man coverage']"
1969,,CHRIS PAUL,2025,LB,"Twitched up athlete who plays fast and physical
  Takes sharp  decisive angles and doesn t play unsure of himself
  Has range to make plays outside the numbers and logs more steps than everyone else on the  field
  Sees through blocks when mirroring laterally to string out runs
  Fierce hands as tackler to  nish the mission
  Green dot defender for the Rebels
  Plays with relentless nature that you feel on each tape
  Quickly reaches depth in zone coverage and returns eyes to the quarterback
  Explosive blitzer who races through gaps before blocking scheme can reac","Lacks ideal length  mass and growth potential  not built to play in a phone booth 
  Shorter arms limit his take on ability and leaves him engulfed by off ensive linemen  and some tight ends 
  Doesn t always see blocks in peripherals
  Frenetic pace leaves him vulnerable to cutbacks
  Average drive through power as tackler  which leaves him hugging pulling to  nish
  Gets to landmarks in coverage but needs to develop route anticipation to be more of a playmaker versus pass",chris paul,chris paul-LB,,,,-0.05,twitched athlete play fast physical take sharp decisive angle play unsure range make play outside number log step everyone else field see block mirroring laterally string run fierce hand tackler nish mission green dot defender rebel play relentless nature feel tape quickly reach depth zone coverage return eye quarterback explosive blitzer race gap blocking scheme reac,lack ideal length mass growth potential built play phone booth shorter arm limit take ability leaf engulfed ensive linemen tight end always see block peripheral frenetic pace leaf vulnerable cutback average drive power tackler leaf hugging pulling nish get landmark coverage need develop route anticipation playmaker versus pas,twitched athlete play fast physical take sharp decisive angle play unsure range make play outside number log step everyone else field see block mirroring laterally string run fierce hand tackler nish mission green dot defender rebel play relentless nature feel tape quickly reach depth zone coverage return eye quarterback explosive blitzer race gap blocking scheme reac lack ideal length mass growth potential built play phone booth shorter arm limit take ability leaf engulfed ensive linemen tight end always see block peripheral frenetic pace leaf vulnerable cutback average drive power tackler leaf hugging pulling nish get landmark coverage need develop route anticipation playmaker versus pas,"['see block', 'blocking scheme', 'athlete play', 'depth zone', 'eye quarterback', 'fast physical', 'coverage need', 'field see', 'growth potential', 'ideal length']"
1970,222.0,Kobe King,2025,LB,"









Compact build with stout muscle throughout
Brings trademark physicality to the ring and won t tap out
Delivers healthy blows to climbers and puts blockers on turf with heavy shoulder
Moves well laterally to mirror against run and bounce between gaps
Bursty pursuit angles to scrape and sift through rush hour trac
Runs through ball carrier to create collisions as tackler
Reads block development to time attack
Mixes it up as pass rusher and can be a weapon on simulated pressures
Team captain in 2024 and oers dependable football character","








Lacks ideal length  which leaves him stuck on blocks at times
Take on physicality is much better than take on technique
Occasionally creates bad angles for himself  leading to near misses
Speed was solid for Big Ten but could become an issue against NFL competition
Has some range in coverage but very little feel to make plays
Lacks uidity to be a reliable man to man cover player
Late to drive and struggled challenging passing windows
Never led his team in tackles in college",kobe king,kobe king-LB,,,,-0.05,compact build stout muscle throughout brings trademark physicality ring tap delivers healthy blow climber put blocker turf heavy shoulder move well laterally mirror run bounce gap bursty pursuit angle scrape sift rush hour trac run ball carrier create collision tackler read block development time attack mix pas rusher weapon simulated pressure team captain oers dependable football character,lack ideal length leaf stuck block time take physicality much better take technique occasionally creates bad angle leading near miss speed solid big ten could become issue nfl competition range coverage little feel make play lack uidity reliable man man cover player late drive struggled challenging passing window never led team tackle college,compact build stout muscle throughout brings trademark physicality ring tap delivers healthy blow climber put blocker turf heavy shoulder move well laterally mirror run bounce gap bursty pursuit angle scrape sift rush hour trac run ball carrier create collision tackler read block development time attack mix pas rusher weapon simulated pressure team captain oers dependable football character lack ideal length leaf stuck block time take physicality much better take technique occasionally creates bad angle leading near miss speed solid big ten could become issue nfl competition range coverage little feel make play lack uidity reliable man man cover player late drive struggled challenging passing window never led team tackle college,"['ball carrier', 'big ten', 'ideal length', 'lack ideal', 'laterally mirror', 'led team', 'make play', 'man cover', 'man man', 'mirror run']"
1971,223.0,Barrett Carter,2025,LB,"











Sudden speed and closes on the ball like a ravenous predator
Frequently makes stops outside the numbers with perimeter range
Quick to key on blocking scheme and ow to appropriate gap
Able to slam on brakes mid sprint to corral cutback angles
Broken tackle rate dropped from 20 5 percent in 2023 to 10 percent in  24
Doesn t have any trouble turning and running with backs on wheel routes
Tracks quarterback s eyes to get his hands in passing lanes 21 career passes defended
Rarely leaves the field 93 defensive snaps on the 2024 Pitt tape
Was a regular on punt coverage each of past three seasons 360 career puntkicko coverage snaps
Embraced veteran role in 2024 defensive coordinator Wes Goodwin  No one s more respected  
Missed only two games because of injury during four seasons at Clemson 52 games played","








Longer arms than expected for his size but doesn t consistently use them eectively
Needs to be more purposeful and well timed with hands to shed road blocks
Usually ends up where blockers want him to go
Straight line tendencies looked slightly heavier and tighter on the 2024 tape
Overcommits to gaps  leaving him late to scrape laterally and answer lane changing runners
Attacks high with only average finishing force  giving powerful runners the chance to escape his grasp
Awareness in zone coverage brings both highs and lows
Texas tight end Gunnar Helm bullied him at top of route

THE BEAST  BACK TO TABLE OF CONTENTS

388




Explosive downhill blitzer but needs clear lanes to be eective and lacks pass rushing instincts
Missed one game as sophomore after suering concussion Oct  2022",barrett carter,barrett carter-LB,,,,-0.05,sudden speed close ball like ravenous predator frequently make stop outside number perimeter range quick key blocking scheme appropriate gap able slam brake mid sprint corral cutback angle broken tackle rate dropped percent percent trouble turning running back wheel route track quarterback eye get hand passing lane career pass defended rarely leaf field defensive snap pitt tape regular punt coverage past three season career puntkicko coverage snap embraced veteran role defensive coordinator wes goodwin one respected missed two game injury four season clemson game played,longer arm expected size consistently use eectively need purposeful well timed hand shed road block usually end blocker want straight line tendency looked slightly heavier tighter tape overcommits gap leaving late scrape laterally answer lane changing runner attack high average finishing force giving powerful runner chance escape grasp awareness zone coverage brings high low texas tight end gunnar helm bullied top route beast back table content explosive downhill blitzer need clear lane eective lack pas rushing instinct missed one game sophomore suering concussion oct,sudden speed close ball like ravenous predator frequently make stop outside number perimeter range quick key blocking scheme appropriate gap able slam brake mid sprint corral cutback angle broken tackle rate dropped percent percent trouble turning running back wheel route track quarterback eye get hand passing lane career pass defended rarely leaf field defensive snap pitt tape regular punt coverage past three season career puntkicko coverage snap embraced veteran role defensive coordinator wes goodwin one respected missed two game injury four season clemson game played longer arm expected size consistently use eectively need purposeful well timed hand shed road block usually end blocker want straight line tendency looked slightly heavier tighter tape overcommits gap leaving late scrape laterally answer lane changing runner attack high average finishing force giving powerful runner chance escape grasp awareness zone coverage brings high low texas tight end gunnar helm bullied top route beast back table content explosive downhill blitzer need clear lane eective lack pas rushing instinct missed one game sophomore suering concussion oct,"['awareness zone', 'back table', 'beast back', 'blocking scheme', 'clear lane', 'coverage snap', 'defensive coordinator', 'defensive snap', 'escape grasp', 'eye get']"
1972,224.0,Kain Medrano,2025,LB,"








Play speed and timed speed both pop
Able to shift gears on command  which helps him navigate trac
Trusts his eyes to take his feet to football
Comfortable dropping and driving on throws
Has athleticism to ex out against running backs or tight ends in man coverage
Set school and city high school records in discus energy creation from lower half translates to football field
Learned hard work growing up on family farm
Immediate contributor on special teams 591 career special teams snaps in college  including a blocked punt in 2023","






Missed tackles greatly aected multiple games see 2024 LSU and Oregon tapes
Doesn t have top tier size or length for NFL duties
Attempts to attack with violence when taking on blocks  but offensive linemen will Pac Man him
Can get stuck at times with backeld action and play fakes
Loses feel in coverage once he turns his back
Older player and needed until his sixth season on campus to have a true breakout year",kain medrano,kain medrano-LB,,,,-0.05,play speed timed speed pop able shift gear command help navigate trac trust eye take foot football comfortable dropping driving throw athleticism running back tight end man coverage set school city high school record discus energy creation lower half translates football field learned hard work growing family farm immediate contributor special team career special team snap college including blocked punt,missed tackle greatly aected multiple game see lsu oregon tape top tier size length nfl duty attempt attack violence taking block offensive linemen pac man get stuck time backeld action play fake loses feel coverage turn back older player needed sixth season campus true breakout year,play speed timed speed pop able shift gear command help navigate trac trust eye take foot football comfortable dropping driving throw athleticism running back tight end man coverage set school city high school record discus energy creation lower half translates football field learned hard work growing family farm immediate contributor special team career special team snap college including blocked punt missed tackle greatly aected multiple game see lsu oregon tape top tier size length nfl duty attempt attack violence taking block offensive linemen pac man get stuck time backeld action play fake loses feel coverage turn back older player needed sixth season campus true breakout year,"['special team', 'back tight', 'end man', 'career special', 'help navigate', 'high school', 'length nfl', 'get stuck', 'lower half', 'man coverage']"
1973,225.0,Cody Simon,2025,LB,"









Compactly built with thickness in his legs and lower half
Diagnoses keys with  do your job  discipline  not hero ball
Plays decisive with straight line explosiveness in pursuit
Agile footed to sift through trac and shimmy past blockers
Above average patience and pacing on run blitzes and delayed pressures third on team in sacks in 2024
Solid break down and strike through tackling skills
Didn t commit a penalty on 1 861 career defensive snaps
Voted 2024 team captain and described as the  ultimate team guy 
Seless individual and personal character is off the charts former Ohio State defensive coordinator Jim Knowles  Cody is a future president
of the United States  ","







Average length more eective slipping blocks than taking them on
Lacks suddenness disengaging contact
Can be more nail than hammer as tackler when not properly squared to runner
Loses sight of backeld action at times
Average open field twitch and loses phase in coverage allowed six catches of 15 yards or more in 2024
Subpar coverage anticipation
Missed 2024 season opener because of a lower body injury from fall camp Aug  2024 torn labrum in right shoulder Nov  2021  which
limited him late in the season and required surgery held out of 2022 spring practices Tommy Eichenberg passed him on depth chart",cody simon,cody simon-LB,,,,-0.05,compactly built thickness leg lower half diagnosis key job discipline hero ball play decisive straight line explosiveness pursuit agile footed sift trac shimmy past blocker average patience pacing run blitz delayed pressure third team sack solid break strike tackling skill commit penalty career defensive snap voted team captain described ultimate team guy seles individual personal character chart former ohio state defensive coordinator jim knowles cody future president united state,average length eective slipping block taking lack suddenness disengaging contact nail hammer tackler properly squared runner loses sight backeld action time average open field twitch loses phase coverage allowed six catch yard subpar coverage anticipation missed season opener lower body injury fall camp aug torn labrum right shoulder nov limited late season required surgery held spring practice tommy eichenberg passed depth chart,compactly built thickness leg lower half diagnosis key job discipline hero ball play decisive straight line explosiveness pursuit agile footed sift trac shimmy past blocker average patience pacing run blitz delayed pressure third team sack solid break strike tackling skill commit penalty career defensive snap voted team captain described ultimate team guy seles individual personal character chart former ohio state defensive coordinator jim knowles cody future president united state average length eective slipping block taking lack suddenness disengaging contact nail hammer tackler properly squared runner loses sight backeld action time average open field twitch loses phase coverage allowed six catch yard subpar coverage anticipation missed season opener lower body injury fall camp aug torn labrum right shoulder nov limited late season required surgery held spring practice tommy eichenberg passed depth chart,"['average length', 'captain described', 'coverage anticipation', 'defensive coordinator', 'defensive snap', 'lower body', 'lower half', 'missed season', 'ohio state', 'open field']"
1974,226.0,Jack Kiser,2025,LB,"










Covers a lot of ground and moves smoothly in everything he does
Quick trigger and attacks blockers with temperament and technique
Breaks down with control to nish ball carriers in tight or open spaces
Matches up well with running backs and tight ends one on one
Follows quarterback s eyes as hole player and races to catch point
Eective green dog blitzer rushes with quickness and purposeful hands
Work ethic was cultivated growing up on family farm
Voted a team captain NFL GM  Sometimes you interview a kid and he is exactly what you expected  that s Jack  An A plus human  
Accounted for 975 career special teams snaps  playing on punt coverages all six seasons
Iron man toughness  set the Notre Dame record for games played 70","







Shorter arms and frame appears maxed out
Comfortable working downhill but too willing to sacrice himself versus lead blocks
Average play strength and leverage when attempting to work through trac
Fast ow player who will bite hard on play action passes and misdirection
Inconsistent locating routes around him in coverage
Not much nuance as a pass rusher roughing penalty on the 2024 Army tape
Older prospect  will be 25 as rookie

THE BEAST  BACK TO TABLE OF CONTENTS

392",jack kiser,jack kiser-LB,,,,-0.05,cover lot ground move smoothly everything quick trigger attack blocker temperament technique break control nish ball carrier tight open space match well running back tight end one one follows quarterback eye hole player race catch point eective green dog blitzer rush quickness purposeful hand work ethic cultivated growing family farm voted team captain nfl sometimes interview kid exactly expected jack plus human accounted career special team snap playing punt coverage six season iron man toughness set notre dame record game played,shorter arm frame appears maxed comfortable working downhill willing sacrice versus lead block average play strength leverage attempting work trac fast player bite hard play action pass misdirection inconsistent locating route around coverage much nuance pas rusher roughing penalty army tape older prospect rookie beast back table content,cover lot ground move smoothly everything quick trigger attack blocker temperament technique break control nish ball carrier tight open space match well running back tight end one one follows quarterback eye hole player race catch point eective green dog blitzer rush quickness purposeful hand work ethic cultivated growing family farm voted team captain nfl sometimes interview kid exactly expected jack plus human accounted career special team snap playing punt coverage six season iron man toughness set notre dame record game played shorter arm frame appears maxed comfortable working downhill willing sacrice versus lead block average play strength leverage attempting work trac fast player bite hard play action pass misdirection inconsistent locating route around coverage much nuance pas rusher roughing penalty army tape older prospect rookie beast back table content,"['attack blocker', 'average play', 'back table', 'back tight', 'ball carrier', 'beast back', 'career special', 'catch point', 'cover lot', 'game played']"
1975,227.0,Teddye Buchanan,2025,LB,"


Ripped physique with notable upper body strength
Reads action quickly and covers ground in pursuit

THE BEAST  BACK TO TABLE OF CONTENTS

393








Stays square to form t as tackler  then uses strong hands to nish
Has a good feel for when to go for the strip see forced fumble on 2024 Auburn tape
Shifty feet as a blitzer and feasted with Cal s simulated pressure packages 25 pressures  ve sacks
Flips his hips to spot drop  reach landmarks and hunt crossers
Two time team captain at UC Davis and a team captain at Cal
Strong character Justin Wilcox  Very driven  motivated  accountable      You can just tell he s made of the right stu  ","






Average length and can nd himself stuck in trac
Would like to see more suddenness and violence when he punches off blocks
Can get hung up on play action a beat too long
One speed player with room to clean up perimeter angles
Ordinary lateral burst in zone coverage
Only played one season at the FBS level",teddye buchanan,teddye buchanan-LB,,,,-0.05,ripped physique notable upper body strength read action quickly cover ground pursuit beast back table content stay square form tackler us strong hand nish good feel strip see forced fumble auburn tape shifty foot blitzer feasted cal simulated pressure package pressure sack flip hip spot drop reach landmark hunt crossers two time team captain davis team captain cal strong character justin wilcox driven motivated accountable tell made right stu,average length stuck trac would like see suddenness violence punch block get hung play action beat long one speed player room clean perimeter angle ordinary lateral burst zone coverage played one season fbs level,ripped physique notable upper body strength read action quickly cover ground pursuit beast back table content stay square form tackler us strong hand nish good feel strip see forced fumble auburn tape shifty foot blitzer feasted cal simulated pressure package pressure sack flip hip spot drop reach landmark hunt crossers two time team captain davis team captain cal strong character justin wilcox driven motivated accountable tell made right stu average length stuck trac would like see suddenness violence punch block get hung play action beat long one speed player room clean perimeter angle ordinary lateral burst zone coverage played one season fbs level,"['team captain', 'average length', 'beast back', 'back table', 'body strength', 'cover ground', 'forced fumble', 'form tackler', 'good feel', 'hunt crossers']"
1976,228.0,Shemar James,2025,LB,"









Plays fast and persistent models game after Patrick Queen
Loose  smooth moving athlete in open field
Flows quickly downhill and laterally to cut off running back angles
Dips shoulder to bend underneath climbers
Weaponizes speed through gaps as blitzer
Flashes physicality and looks to use technique in his take on approach
Has athletic tools to continue improving in coverage
Team captain described as an  energetic leader  and  great teammate  by Gators head coach Billy Napier
One of youngest players in draft class","








Underdeveloped instincts and play recognition
Needs to be quicker diagnosing mesh point action on zone reads
Inconsistent weight transfer in break down  leading to off balance tackle attempts
Average at best finishing strength see 2024 Texas tape
Struggles to recover after misstep in coverage  leading to YAC opportunities
Dislocated left knee cap Oct  2023  which required season ending surgery  had a similar injury in high school
Played on kick and punt coverages in 2024 but had more missed tackles than tackles
Unimpressive tackle production overall tackles per start dropped from 6 9 in 2023 to 4 9 in 2024",shemar james,shemar james-LB,,,,-0.05,play fast persistent model game patrick queen loose smooth moving athlete open field flow quickly downhill laterally cut running back angle dip shoulder bend underneath climber weaponizes speed gap blitzer flash physicality look use technique take approach athletic tool continue improving coverage team captain described energetic leader great teammate gator head coach billy napier one youngest player draft class,underdeveloped instinct play recognition need quicker diagnosing mesh point action zone read inconsistent weight transfer break leading balance tackle attempt average best finishing strength see texas tape struggle recover misstep coverage leading yac opportunity dislocated left knee cap oct required season ending surgery similar injury high school played kick punt coverage missed tackle tackle unimpressive tackle production overall tackle per start dropped,play fast persistent model game patrick queen loose smooth moving athlete open field flow quickly downhill laterally cut running back angle dip shoulder bend underneath climber weaponizes speed gap blitzer flash physicality look use technique take approach athletic tool continue improving coverage team captain described energetic leader great teammate gator head coach billy napier one youngest player draft class underdeveloped instinct play recognition need quicker diagnosing mesh point action zone read inconsistent weight transfer break leading balance tackle attempt average best finishing strength see texas tape struggle recover misstep coverage leading yac opportunity dislocated left knee cap oct required season ending surgery similar injury high school played kick punt coverage missed tackle tackle unimpressive tackle production overall tackle per start dropped,"['average best', 'captain described', 'coverage leading', 'coverage missed', 'coverage team', 'ending surgery', 'finishing strength', 'gap blitzer', 'head coach', 'high school']"
1977,229.0,Nick Martin,2025,LB,"










Above average athleticism allows him to impact game in multiple ways
Shot out of a cannon when he unlocks and drives in pursuit
Chases down runners as a middle field spy
Keys well versus the run and ts with physicality
Uses twitch to sidestep climbers and operate inside tackle box
Squares up target and looks to wrap at contact
Impact special teamer as a redshirt freshman 11 tackles in 2022
Two time team captain and acted as an extra coach during his 2024 injury
Grounded and genuine personality Ollie Gordon II  He s the most caring guy ever  
High volume tackle production No  2 in FBS with 83 solo tackles in 2023","








Short and short armed
Only average core functional strength and can be cinchedsealed
Will take himself out of some plays trying to slip and dip blockers  rather than taking them on
Lack of ideal length and finishing strength shows up on tackle attempts
More reactive than proactive in coverage
Caught staring at the quarterback and losing his man
Left some interceptions on the field see 2024 South Dakota State tape
Right knee injury Oct  2024  which sidelined him for remainder of his season",nick martin,nick martin-LB,,,,-0.05,average athleticism allows impact game multiple way shot cannon unlocks drive pursuit chase runner middle field spy key well versus run physicality us twitch sidestep climber operate inside tackle box square target look wrap contact impact special teamer redshirt freshman tackle two time team captain acted extra coach injury grounded genuine personality ollie gordon caring guy ever high volume tackle production fbs solo tackle,short short armed average core functional strength cinchedsealed take play trying slip dip blocker rather taking lack ideal length finishing strength show tackle attempt reactive proactive coverage caught staring quarterback losing man left interception field see south dakota state tape right knee injury oct sidelined remainder season,average athleticism allows impact game multiple way shot cannon unlocks drive pursuit chase runner middle field spy key well versus run physicality us twitch sidestep climber operate inside tackle box square target look wrap contact impact special teamer redshirt freshman tackle two time team captain acted extra coach injury grounded genuine personality ollie gordon caring guy ever high volume tackle production fbs solo tackle short short armed average core functional strength cinchedsealed take play trying slip dip blocker rather taking lack ideal length finishing strength show tackle attempt reactive proactive coverage caught staring quarterback losing man left interception field see south dakota state tape right knee injury oct sidelined remainder season,"['blocker rather', 'coverage caught', 'extra coach', 'field see', 'finishing strength', 'functional strength', 'high volume', 'ideal length', 'injury oct', 'knee injury']"
1978,230.0,Cody Lindenberg,2025,LB,"








Good sized athlete who runs and rallies to the football
Rangy for his size and covers a lot of ground when chasing in open field
Reads run game well and shues to mirror  scrape and close
Uses his arm length to battle with blockers
Reaches his landmarks with ease in zone coverage
Brings some thunder as an A gap blitzer
Green dot player for the Gophers  communicating calls and checks with the rest of the defense
Productive when on the field","







Upright player  needs to attack blockers with better angling and bend
Disappointing pop at contact and can be washed at second level
Fast ow play style can be disrupted by play fakes
Late to settle his feet and adjust to elusive ball carriers
Flagged for late hit out of bounds on 2024 Iowa tape
Inconsistent steps and pacing when manned up against backs and tight ends
Sports hernia surgery Dec  2024 hamstring injury during fall camp Aug  2023 and later aggravated injury  missing nine games in all during
2023 season surgery in 2021  which ended his season",cody lindenberg,cody lindenberg-LB,,,,-0.05,good sized athlete run rally football rangy size cover lot ground chasing open field read run game well shues mirror scrape close us arm length battle blocker reach landmark ease zone coverage brings thunder gap blitzer green dot player gopher communicating call check rest defense productive field,upright player need attack blocker better angling bend disappointing pop contact washed second level fast play style disrupted play fake late settle foot adjust elusive ball carrier flagged late hit bound iowa tape inconsistent step pacing manned back tight end sport hernia surgery dec hamstring injury fall camp aug later aggravated injury missing nine game season surgery ended season,good sized athlete run rally football rangy size cover lot ground chasing open field read run game well shues mirror scrape close us arm length battle blocker reach landmark ease zone coverage brings thunder gap blitzer green dot player gopher communicating call check rest defense productive field upright player need attack blocker better angling bend disappointing pop contact washed second level fast play style disrupted play fake late settle foot adjust elusive ball carrier flagged late hit bound iowa tape inconsistent step pacing manned back tight end sport hernia surgery dec hamstring injury fall camp aug later aggravated injury missing nine game season surgery ended season,"['arm length', 'attack blocker', 'back tight', 'ball carrier', 'blocker reach', 'cover lot', 'elusive ball', 'gap blitzer', 'good sized', 'landmark ease']"
