index,Column1,Name,Nic_year,Position,Strengths,Weaknesses,player_x,join_slug,player_id,player_y,position,WAR,strengths_processed,weaknesses_processed,combined_text,top_bigrams,similar_1_name,similar_1_score,similar_2_name,similar_2_score,similar_3_name,similar_3_score,similar_4_name,similar_4_score,similar_5_name,similar_5_score,join_slug_1,WAR_1,join_slug_2,WAR_2,join_slug_3,WAR_3,join_slug_4,WAR_4,join_slug_5,WAR_5,max_similarity,prediction
1583,145.0,BEAUX LIMMER,2024,C,"Good looking frame with powerful shoulders and low body fat   considered the  strongest  player on the team   according to his Arkansas teammates 
and his weight room feats are legendary in the program  39 bench press reps of 225 pounds led all participants at the combine  squatted 700 pounds in July 2023 and
could have done more if they let him  according to Arkansas strength and conditioning director Ben Sowders    the term  MAN   mean and nasty  showed up
numerous times in my notes   flexibly lowers to swing his hips when fitting blocks   leads with his physical hands without sacrificing balance   alert eyes and takes
efficient angles on climbs and combo blocks   durable and dependable  36 consecutive starts in the SEC    starting experience at all three interior line positions ","Plays a tad top heavy with a good amount of his body mass concentrated in his upper half   inconsistent base strength and ability to easily sit down to
halt power   will lose his center of balance at times and needs to play with more consistent leverage po ints   doesn t have ideal arm length and often lunges for his
hands to reach his target quicker   tends to play hurried  which leads to oversets and cross up opportunities for defenders  Arkansas had a 37 yard touchdown pass
negated on the 2023 LSU tape after he was flagged for holding    eager to slam his hands into his target but would like to see improved positioning for prol onged
sustain  especially at the second level ",beaux limmer,beaux limmer-C,99067.0,beaux limmer,C,-0.0278013268992238,good looking frame powerful shoulder low body fat considered strongest player team according arkansas teammate weight room feat legendary program bench press rep pound led participant combine squatted pound july could done let according arkansas strength conditioning director ben sowders term man mean nasty showed numerous time note flexibly lower swing hip fitting block lead physical hand without sacrificing balance alert eye take efficient angle climb combo block durable dependable consecutive start sec starting experience three interior line position,play tad top heavy good amount body mass concentrated upper half inconsistent base strength ability easily sit halt power lose center balance time need play consistent leverage ints ideal arm length often lunge hand reach target quicker tends play hurried lead oversets cross opportunity defender arkansas yard touchdown pas negated lsu tape flagged holding eager slam hand target would like see improved positioning prol onged sustain especially second level,good looking frame powerful shoulder low body fat considered strongest player team according arkansas teammate weight room feat legendary program bench press rep pound led participant combine squatted pound july could done let according arkansas strength conditioning director ben sowders term man mean nasty showed numerous time note flexibly lower swing hip fitting block lead physical hand without sacrificing balance alert eye take efficient angle climb combo block durable dependable consecutive start sec starting experience three interior line position play tad top heavy good amount body mass concentrated upper half inconsistent base strength ability easily sit halt power lose center balance time need play consistent leverage ints ideal arm length often lunge hand reach target quicker tends play hurried lead oversets cross opportunity defender arkansas yard touchdown pas negated lsu tape flagged holding eager slam hand target would like see improved positioning prol onged sustain especially second level,"['according arkansas', 'ability easily', 'arm length', 'balance time', 'base strength', 'bench press', 'body mass', 'climb combo', 'consecutive start', 'durable dependable']",creed humphrey-C,0.3676,cesar ruiz-C,0.3206,joe tippmann-C,0.1848,cohl cabral-C,0.1424,kendrick green-C,0.1279,creed humphrey-C,0.2503608164305511,cesar ruiz-C,-0.05,joe tippmann-C,0.026509887164736824,cohl cabral-C,-0.05,kendrick green-C,-0.02637282414084256,1.1433,0.061583643016093925
1584,146.0,HUNTER NOURZAD,2024,C,"Compactly built with a dense  powerful frame and functional length   displays efficient movement skills in both the run game and pass pro   uses
mauling hands to latch  workinto the defender s sternum and drive his feet to create movement on the interior   contact balance helps him anchor and maintain his
positioning through engagement with rushers   displays the initial quickness and lateral range to open and reach outsize zone landmarks   technically proficient and
detailed oriented with his steps  hips and shoulders   quick to read shades or blitzes and punishes A gap shooters   flagged just three times in his 24 games at Penn
State the past two seasons   along with Olu Fashanu  he was described as the  foundation  of the line by head coach James Franklin   has 44 games played on his
resume with starting experience at four of the five offensive line positions ","Gets in trouble when he lunges and overextends his shoulders past his toes   strike placement lacks precise timing   overextends himself laterally and
can be late answering stunts and loops  lacking the redirect skills to easily recover   big bodied NFL pluggers will present new challenges for him   base strength
shows cracks in the foundation versus side angled rushers   trusts his feel once engaged but can be overly analytical at times in his approach   missed two games
 and parts of several others  because of injury in 2022 and wasn t able to work out at the combine because of a right ankle injury   will turn 25 years old during his
rookie season   has only one season of starting experience at center ",hunter nourzad,hunter nourzad-C,91674.0,hunter nourzad,C,0.012724787574348936,compactly built dense powerful frame functional length display efficient movement skill run game pas pro us mauling hand latch workinto defender sternum drive foot create movement interior contact balance help anchor maintain positioning engagement rusher display initial quickness lateral range open reach outsize zone landmark technically proficient detailed oriented step hip shoulder quick read shade blitz punishes gap shooter flagged three time game penn state past two season along olu fashanu described foundation line head coach james franklin game played resume starting experience four five offensive line position,get trouble lunge overextends shoulder past toe strike placement lack precise timing overextends laterally late answering stunt loop lacking redirect skill easily recover big bodied nfl plugger present new challenge base strength show crack foundation versus side angled rusher trust feel engaged overly analytical time approach missed two game part several others injury able work combine right ankle injury turn year old rookie season one season starting experience center,compactly built dense powerful frame functional length display efficient movement skill run game pas pro us mauling hand latch workinto defender sternum drive foot create movement interior contact balance help anchor maintain positioning engagement rusher display initial quickness lateral range open reach outsize zone landmark technically proficient detailed oriented step hip shoulder quick read shade blitz punishes gap shooter flagged three time game penn state past two season along olu fashanu described foundation line head coach james franklin game played resume starting experience four five offensive line position get trouble lunge overextends shoulder past toe strike placement lack precise timing overextends laterally late answering stunt loop lacking redirect skill easily recover big bodied nfl plugger present new challenge base strength show crack foundation versus side angled rusher trust feel engaged overly analytical time approach missed two game part several others injury able work combine right ankle injury turn year old rookie season one season starting experience center,"['starting experience', 'ankle injury', 'big bodied', 'base strength', 'contact balance', 'crack foundation', 'create movement', 'display initial', 'drive foot', 'efficient movement']",jackson powersjohnson-C,0.2813,ricky stromberg-C,0.2462,kingsley eguakun-C,0.2242,tyler biadasz-C,0.2116,dohnovan west-C,0.1792,jackson powersjohnson-C,-0.05,ricky stromberg-C,-0.05,kingsley eguakun-C,-0.05,tyler biadasz-C,0.022083348463532652,dohnovan west-C,-0.05,1.1425,-0.03664959603073653
1585,147.0,KINGSLEY EGUAKUN,2024,C,"Dense  well built lineman with mauling hands   quick out of his stance to win his angles and reach his landmarks for optimal body positio ning   stays
balanced on the move and through engagement  using his hands to refit and center himself   can be caught leaning at times but usually recovers in time   moves
with range and takes sharp angles to pulls and climbs   generates initial power through his hips to get push on down blocks   feet set up quickly in pass protection 
and he shoots his rapid punch into blockers   reads well pre snap and communicates well   created a reputation for himself as an accountable leader and is
described as the  hardest worker  on the team and the  field general  of the offensive line ","Below average length   needs to do a better job knocking down the reach of defenders to avoid getting pulled off his feet by power   anchor is
generally firm  but heavy nose tackles will create cracks in the foundation   pads tend to rise throughout the rep  which leads to sustain problems as a drive blocker
  highly penalized player and had multiple flags in eight career games   suffered a right ankle injury during preseason camp  Aug  2023   which bothered him
throughout the season  returned to the field in September but reaggravated the injury multiple times    a center only in coll ege  and teams will have to rely on
Senior Bowl tape to see him at guard ",kingsley eguakun,kingsley eguakun-C,,,,-0.05,dense well built lineman mauling hand quick stance win angle reach landmark optimal body positio ning stay balanced move engagement using hand refit center caught leaning time usually recovers time move range take sharp angle pull climb generates initial power hip get push block foot set quickly pas protection shoot rapid punch blocker read well pre snap communicates well created reputation accountable leader described hardest worker team field general offensive line,average length need better job knocking reach defender avoid getting pulled foot power anchor generally firm heavy nose tackle create crack foundation pad tend rise throughout rep lead sustain problem drive blocker highly penalized player multiple flag eight career game suffered right ankle injury preseason camp aug bothered throughout season returned field september reaggravated injury multiple time center coll ege team rely senior bowl tape see guard,dense well built lineman mauling hand quick stance win angle reach landmark optimal body positio ning stay balanced move engagement using hand refit center caught leaning time usually recovers time move range take sharp angle pull climb generates initial power hip get push block foot set quickly pas protection shoot rapid punch blocker read well pre snap communicates well created reputation accountable leader described hardest worker team field general offensive line average length need better job knocking reach defender avoid getting pulled foot power anchor generally firm heavy nose tackle create crack foundation pad tend rise throughout rep lead sustain problem drive blocker highly penalized player multiple flag eight career game suffered right ankle injury preseason camp aug bothered throughout season returned field september reaggravated injury multiple time center coll ege team rely senior bowl tape see guard,"['angle pull', 'ankle injury', 'average length', 'better job', 'block foot', 'camp aug', 'career game', 'caught leaning', 'center caught', 'center coll']",jovaughn gwyn-C,0.4049,cole strange-C,0.3225,jackson powersjohnson-C,0.3134,alex forsyth-C,0.2949,jimmy morrissey-C,0.2819,jovaughn gwyn-C,-0.05,cole strange-C,-0.05,jackson powersjohnson-C,-0.05,alex forsyth-C,0.0024824690295446507,jimmy morrissey-C,-0.004031981970725237,1.6176,-0.03242120153358972
1586,148.0,MATT LEE,2024,C,"Light footed and graceful on the move   ability as a puller climber and in the screen game can be weaponized with improved control   plays with a
wide base and mirrors inside rushers well in pass protection   initial strikes are firm and measured  helping him stay centered   recognizes things well to handle
stunts and rarely appears surprised  allowing him to anchor at shallow depth   penalized just once in 2023  for a questionable block below the waist   smart and
vocal and helps adjust protections   regularlylooking for work  and his consistency as a finisher will serve him well in the pros   started double  digit games each of
the last four seasons  48 career starts across two programs  ","Lacks ideal body mass  and his playing weight will dip below 300 pounds   short arms will have a tough time combating the lon g levered interior
rushers in the NFL   tends to lose leverage throughout the rep  and his hand exchange must improve to better respond to counters   has some body tightness  which
hinders his ability to recover from awkward positions   can be cratered by side angled blocks   doesn t have the pop or power to consistentlymove bodies in the run
game   will be thrown off balance or whiff when he lunges at this targets in space   saw some action as a backup guard in 2019  but 97 6 percent of his co llege snaps
 and all 48 starts  came at center",matt lee,matt lee-C,98544.0,matt lee,C,0.011009424694976152,light footed graceful move ability puller climber screen game weaponized improved control play wide base mirror inside rusher well pas protection initial strike firm measured helping stay centered recognizes thing well handle stunt rarely appears surprised allowing anchor shallow depth penalized questionable block waist smart vocal help adjust protection regularlylooking work consistency finisher serve well pro started double digit game last four season career start across two program,lack ideal body mass playing weight dip pound short arm tough time combating lon levered interior rusher nfl tends lose leverage throughout rep hand exchange must improve better respond counter body tightness hinders ability recover awkward position cratered side angled block pop power consistentlymove body run game thrown balance whiff lunge target space saw action backup guard percent llege snap start came center,light footed graceful move ability puller climber screen game weaponized improved control play wide base mirror inside rusher well pas protection initial strike firm measured helping stay centered recognizes thing well handle stunt rarely appears surprised allowing anchor shallow depth penalized questionable block waist smart vocal help adjust protection regularlylooking work consistency finisher serve well pro started double digit game last four season career start across two program lack ideal body mass playing weight dip pound short arm tough time combating lon levered interior rusher nfl tends lose leverage throughout rep hand exchange must improve better respond counter body tightness hinders ability recover awkward position cratered side angled block pop power consistentlymove body run game thrown balance whiff lunge target space saw action backup guard percent llege snap start came center,"['ability puller', 'ability recover', 'anchor shallow', 'arm tough', 'awkward position', 'body mass', 'body run', 'came center', 'career start', 'digit game']",dylan parham-C,0.3761,charles turner-C,0.2558,cam jurgens-C,0.2455,jacob monk-C,0.2225,ross pierschbacher-C,0.1675,dylan parham-C,-0.05,charles turner-C,-0.05,cam jurgens-C,-0.03012039199864715,jacob monk-C,-0.05,ross pierschbacher-C,0.010436985696147693,1.2673999999999999,-0.03816187559694109
1587,149.0,JACOB MONK,2024,C,"Checks boxes for functional size and movements   looks smooth in his change of direction and is a natural bender   gets out off f his stance quickly and
easily expands his range as a puller   looks comfortable picking off defenders in space when climbing in the screen game   shows natural strength and doesn t
appear overwhelmed at contact   able to generate power from his lower body in the run game   delivers pop with his initial st rike and runs his feet on contact to
steer rushers wide   shows the alertness expected of a player with his experience   two year team captain and comes with strong character reviews   durable and
started 58 games during his career   logged double  digit starts at three different positions ","Short armed  and his balance will rock when he leans and overextends   inconsistent timing with his initial strike   tends to carry his hands low  which
exposes his chest   occasionally pulled inside on protections   speed to power pass rushers will bruise and batter him with bully length and force his anchor to work
overtime   average twitch athlete  which shows in his mirroring skills and also creates delays in his recoveries   collected 20 penalties during his five seasons as a
starter  including several holding flags in 2023   missed two games in 2022 because of injury   started more games at right guard and right tackle in co llege but is
viewed as a center only prospect by several NFL teams ",jacob monk,jacob monk-C,,,,-0.05,check box functional size movement look smooth change direction natural bender get stance quickly easily expands range puller look comfortable picking defender space climbing screen game show natural strength appear overwhelmed contact able generate power lower body run game delivers pop initial rike run foot contact steer rusher wide show alertness expected player experience two year team captain come strong character review durable started game career logged double digit start three different position,short armed balance rock lean overextends inconsistent timing initial strike tends carry hand low expose chest occasionally pulled inside protection speed power pas rusher bruise batter bully length force anchor work overtime average twitch athlete show mirroring skill also creates delay recovery collected penalty five season starter including several holding flag missed two game injury started game right guard right tackle llege viewed center prospect several nfl team,check box functional size movement look smooth change direction natural bender get stance quickly easily expands range puller look comfortable picking defender space climbing screen game show natural strength appear overwhelmed contact able generate power lower body run game delivers pop initial rike run foot contact steer rusher wide show alertness expected player experience two year team captain come strong character review durable started game career logged double digit start three different position short armed balance rock lean overextends inconsistent timing initial strike tends carry hand low expose chest occasionally pulled inside protection speed power pas rusher bruise batter bully length force anchor work overtime average twitch athlete show mirroring skill also creates delay recovery collected penalty five season starter including several holding flag missed two game injury started game right guard right tackle llege viewed center prospect several nfl team,"['started game', 'body run', 'captain come', 'career logged', 'carry hand', 'center prospect', 'character review', 'contact able', 'delivers pop', 'different position']",tanor bortolini-C,0.4152,jarrett patterson-C,0.2492,charles turner-C,0.242,matt lee-C,0.2225,jimmy morrissey-C,0.2095,tanor bortolini-C,0.01790659564861092,jarrett patterson-C,-0.00832093868944863,charles turner-C,-0.05,matt lee-C,0.011009424694976152,jimmy morrissey-C,-0.004031981970725237,1.3384,-0.0038358208579961804
1588,150.0,DYLAN MCMAHON,2024,C,"Above average athlete for 300 pounds  with fluid movements in space  earned a spot on Bruce Feldman s 2022  Freaks List     slides efficiently through
lateral engagements to maintain his spot   body control helps him stay centered  which helps his hands stay tight on contact   plays with a low center to scoop or
create a seal on angle drive blocks  taking advantage of his natural leverage   advances cleanlyto the linebacker level and locks in on smaller targets   has played a
lot of football  44 starts at NC State   which is evident in the way he anticipates and reacts to stunts and games   willingly moved across the three inter ior line
positions based on wherever the team needed him   his 2 961 career snaps at NC State broken up by position  right guard  40 7 percent   center  33 1 percent   left
guard  26 2 percent  ","Marginal body girth and lacks desired arm length and growth potential   questionable core strength to strain and stay connected to blocks   doesn t
have lower body power to be a buzzsaw in the run game   can get walked backat contact and overrun by power from different angles   will struggle to own the line
of scrimmage against NFL nose tackles   doesn t have the core strength for easy recoveries once he is knocked off balance   forced to grab and hold to try and regain
positioning   flagged six times in 2023   way more than expected for his experience   missed two games as a senior with a right knee sprain  Sept  2023  ",dylan mcmahon,dylan mcmahon-C,98044.0,dylan mcmahon,C,0.004973286093207771,average athlete pound fluid movement space earned spot bruce feldman freak list slide efficiently lateral engagement maintain spot body control help stay centered help hand stay tight contact play low center scoop create seal angle drive block taking advantage natural leverage advance cleanlyto linebacker level lock smaller target played lot football start state evident way anticipates reacts stunt game willingly moved across three inter ior line position based wherever team needed career snap state broken position right guard percent center percent left guard percent,marginal body girth lack desired arm length growth potential questionable core strength strain stay connected block lower body power buzzsaw run game get walked backat contact overrun power different angle struggle line scrimmage nfl nose tackle core strength easy recovery knocked balance forced grab hold try regain positioning flagged six time way expected experience missed two game senior right knee sprain sept,average athlete pound fluid movement space earned spot bruce feldman freak list slide efficiently lateral engagement maintain spot body control help stay centered help hand stay tight contact play low center scoop create seal angle drive block taking advantage natural leverage advance cleanlyto linebacker level lock smaller target played lot football start state evident way anticipates reacts stunt game willingly moved across three inter ior line position based wherever team needed career snap state broken position right guard percent center percent left guard percent marginal body girth lack desired arm length growth potential questionable core strength strain stay connected block lower body power buzzsaw run game get walked backat contact overrun power different angle struggle line scrimmage nfl nose tackle core strength easy recovery knocked balance forced grab hold try regain positioning flagged six time way expected experience missed two game senior right knee sprain sept,"['core strength', 'guard percent', 'angle drive', 'body control', 'body girth', 'body power', 'across three', 'broken position', 'bruce feldman', 'center percent']",ricky stromberg-C,0.2618,juice scruggs-C,0.261,olu oluwatimi-C,0.2498,tanor bortolini-C,0.225,joe tippmann-C,0.2171,ricky stromberg-C,-0.05,juice scruggs-C,-0.05,olu oluwatimi-C,-0.05,tanor bortolini-C,0.01790659564861092,joe tippmann-C,0.026509887164736824,1.2147,-0.02374719640701258
1589,151.0,ANDREW RAYM,2024,C,"Has a prototypical center build with his wide  sturdy frame   delivers pop with his punches to jolt rushers who don t reach h im first   always looking for
work if uncovered and has a feel for picking up simulated pressures   takes controlled steps in pass protection to cut off rushers   shows the ability to recover when
he engages with his hands and maintains his balance while he works his feet into position   able to wall off defenders when w orking down with leverage   runs his
feet at contact and fights through the echo of the whistle   high football IQ  and his spatial awareness is evident in his square and downfield   limite d the pre snap
penalties in 2023   will play through pain and has NFL  level toughness   filled a leadership role on the offensive l ine shortly after he arrived in Norman 

BACK TO TABLE OF CONTENTS
168","Mediocre athletic traits by NFL standards  and there isn t much snap to his movements   gets upright in his sets  which leads to waist bending and
overextension   below average arm length and often late to combat the advances of long armed rushers   prone to oversets  and savvy interior rushers will disrupt
his balance with hesitations   not a rangy blocker and is inconsistent on the move or executing cut offs and scoop shades   played the 2022 season with a shoulder
injury until the pain became too much and he underwent surgery  Nov  2022   missing the final three games   aside from backup snaps at left guard as a freshman 
he was a center only in college ",andrew raym,andrew raym-C,,,,-0.05,prototypical center build wide sturdy frame delivers pop punch jolt rusher reach first always looking work uncovered feel picking simulated pressure take controlled step pas protection cut rusher show ability recover engages hand maintains balance work foot position able wall defender orking leverage run foot contact fight echo whistle high football spatial awareness evident square downfield limite pre snap penalty play pain nfl level toughness filled leadership role offensive ine shortly arrived norman back table content,mediocre athletic trait nfl standard much snap movement get upright set lead waist bending overextension average arm length often late combat advance long armed rusher prone oversets savvy interior rusher disrupt balance hesitation rangy blocker inconsistent move executing cut offs scoop shade played season shoulder injury pain became much underwent surgery nov missing final three game aside backup snap left guard freshman center college,prototypical center build wide sturdy frame delivers pop punch jolt rusher reach first always looking work uncovered feel picking simulated pressure take controlled step pas protection cut rusher show ability recover engages hand maintains balance work foot position able wall defender orking leverage run foot contact fight echo whistle high football spatial awareness evident square downfield limite pre snap penalty play pain nfl level toughness filled leadership role offensive ine shortly arrived norman back table content mediocre athletic trait nfl standard much snap movement get upright set lead waist bending overextension average arm length often late combat advance long armed rusher prone oversets savvy interior rusher disrupt balance hesitation rangy blocker inconsistent move executing cut offs scoop shade played season shoulder injury pain became much underwent surgery nov missing final three game aside backup snap left guard freshman center college,"['ability recover', 'able wall', 'always looking', 'arm length', 'armed rusher', 'athletic trait', 'average arm', 'back table', 'backup snap', 'center college']",graham barton-C,0.3986,tyler biadasz-C,0.3274,ben brown-C,0.2625,dohnovan west-C,0.224,john michaelschmitz-C,0.2065,graham barton-C,-0.01186773018237681,tyler biadasz-C,0.022083348463532652,ben brown-C,-0.05,dohnovan west-C,-0.05,john michaelschmitz-C,-0.05,1.4189999999999998,-0.02265707467493644
1590,152.0,CHARLES TURNER III,2024,C,"Adequate size with outstanding length and wingspan   moves with natural twitch in his lower half and doesn t appear stiff on the move   sets up
quickly in pass pro to get his hands into defenders and establish initial leverage   his feet usually stay on the same page as his eyes  which helps him answer
quickness   reverts back to his strength once engaged  which helps him sustain   plays with strength in his upper half to turn and dump defenders in the run game  
appears comfortable on skip short pulls   plays with grittiness   one of the few players in this class who boasts college starts at tackle  guard and center ","Has worked overtime to add 60 pounds but needs to maintain trim weight   has issues with pad level in the run game   hands tend to be deliberate
and wide with his run fits  compromising his ability latch and steer   penalized 10 times as a fifth  year senior  including three snap infractions in a hostile
environment in Tuscaloosa   feet can get stale on contact late in the down   doesn t have dynamic range and tends to play top  heavy out in space   labrum injury
that required surgeryafter the 2021 season  missed 2023 spring practices after offseason surgery to repair a meniscus injury that he suffered during the 2022 season ",charles turner,charles turner-C,,,,-0.05,adequate size outstanding length wingspan move natural twitch lower half appear stiff move set quickly pas pro get hand defender establish initial leverage foot usually stay page eye help answer quickness reverts back strength engaged help sustain play strength upper half turn dump defender run game appears comfortable skip short pull play grittiness one player class boast college start tackle guard center,worked overtime add pound need maintain trim weight issue pad level run game hand tend deliberate wide run fit compromising ability latch steer penalized time fifth year senior including three snap infraction hostile environment tuscaloosa foot get stale contact late dynamic range tends play top heavy space labrum injury required surgeryafter season missed spring practice offseason surgery repair meniscus injury suffered season,adequate size outstanding length wingspan move natural twitch lower half appear stiff move set quickly pas pro get hand defender establish initial leverage foot usually stay page eye help answer quickness reverts back strength engaged help sustain play strength upper half turn dump defender run game appears comfortable skip short pull play grittiness one player class boast college start tackle guard center worked overtime add pound need maintain trim weight issue pad level run game hand tend deliberate wide run fit compromising ability latch steer penalized time fifth year senior including three snap infraction hostile environment tuscaloosa foot get stale contact late dynamic range tends play top heavy space labrum injury required surgeryafter season missed spring practice offseason surgery repair meniscus injury suffered season,"['run game', 'adequate size', 'college start', 'defender run', 'ability latch', 'dump defender', 'foot get', 'get hand', 'game hand', 'hand defender']",cam jurgens-C,0.3316,jarrett patterson-C,0.2842,creed humphrey-C,0.2802,matt lee-C,0.2558,joe tippmann-C,0.2541,cam jurgens-C,-0.03012039199864715,jarrett patterson-C,-0.00832093868944863,creed humphrey-C,0.2503608164305511,matt lee-C,0.011009424694976152,joe tippmann-C,0.026509887164736824,1.4059000000000001,0.04790578360273293
1882,142.0,Grey Zabel,2025,C,"











Awesome footwork and exibility to spring out of stance and set up shop top vertical jump among all offensive linemen at the NFL combine
Balanced in pass pro and reaches landmarks square and on time
Fluid on the y to adjust through gap exchanges on stunts
Active and eager with his hands to stun and snatch defenders
Rolls his hips  drives his feet and maintains strain through contact in the run game
Ecient tempo on combination blocks and knows when to release and seal
Light feet on the move with elite range to pick off space defenders on long pulls and screens
Versatile experience  with college starts at both guard and both tackle positions also started at center in high school
Durable nished career with 36 straight starts
Voted a 2024 team captain quarterback Cam Miller calls him  one of the best leaders I ve ever been around  
North Dakota State coaches rave about his character NFL scout  Football  farming and his family  not sure he cares about much else  ","






Lacks ideal arm length  making it tough for him to maintain connection with speedy rushers who reach his edge
Guilty of throwing hands prematurely  giving rushers a window to chopwrap his shoulder
Lean body type and lacks ideal sand in lower half  which hinders his anchor against power rushers
No college starts at center  although he played at the pivot during Senior Bowl practices
Penalized 15 times in past two seasons  including a drive killing personal foul in 2024 national title game
Only one of 40 career starts came against FBS competition Colorado in 2024",grey zabel,grey zabel-C,,,,-0.05,awesome footwork exibility spring stance set shop top vertical jump among offensive linemen nfl combine balanced pas pro reach landmark square time fluid adjust gap exchange stunt active eager hand stun snatch defender roll hip drive foot maintains strain contact run game ecient tempo combination block know release seal light foot move elite range pick space defender long pull screen versatile experience college start guard tackle position also started center high school durable nished career straight start voted team captain quarterback cam miller call one best leader ever around north dakota state coach rave character nfl scout football farming family sure care much else,lack ideal arm length making tough maintain connection speedy rusher reach edge guilty throwing hand prematurely giving rusher window chopwrap shoulder lean body type lack ideal sand lower half hinders anchor power rusher college start center although played pivot senior bowl practice penalized time past two season including drive killing personal foul national title game one career start came fbs competition colorado,awesome footwork exibility spring stance set shop top vertical jump among offensive linemen nfl combine balanced pas pro reach landmark square time fluid adjust gap exchange stunt active eager hand stun snatch defender roll hip drive foot maintains strain contact run game ecient tempo combination block know release seal light foot move elite range pick space defender long pull screen versatile experience college start guard tackle position also started center high school durable nished career straight start voted team captain quarterback cam miller call one best leader ever around north dakota state coach rave character nfl scout football farming family sure care much else lack ideal arm length making tough maintain connection speedy rusher reach edge guilty throwing hand prematurely giving rusher window chopwrap shoulder lean body type lack ideal sand lower half hinders anchor power rusher college start center although played pivot senior bowl practice penalized time past two season including drive killing personal foul national title game one career start came fbs competition colorado,"['college start', 'lack ideal', 'anchor power', 'balanced pas', 'arm length', 'body type', 'bowl practice', 'call one', 'cam miller', 'came fbs']",kyle hinton-C,0.3356,graham barton-C,0.3101,alec lindstrom-C,0.2934,cole strange-C,0.211,quinn meinerz-C,0.1602,kyle hinton-C,-0.05,graham barton-C,-0.01186773018237681,alec lindstrom-C,-0.05,cole strange-C,-0.05,quinn meinerz-C,-0.05,1.3102999999999998,-0.04097548891822869
1883,143.0,Jared Wilson,2025,C,"








Grew up playing soccer  soft footwork shows in his movements
Led all offensive linemen at combine in 40 yard dash 4 84 seconds and mph 21 04  fastest ever for a center
Large hands to latch underneath defenders with rm base
Flexible hips help him adjust and stay centered in pass sets
Maintains outside leverage front side of run plays
Initiates contact with tight placement to stay engaged while creating leg churn
Locates moving targets as a puller
Admirably lled shoes of Sedrick Van Pran as a team leader Wilson  I love people  I think I ll bring chemistry and connect with everyone  ","







Only one season of starting experience in college
Average arm length and technique can break down against defenders who make rst contact
Quick to recover when he overextends but needs to avoid awkward positions see 2024 regular season Texas tape
More of a wall off blocker than true road grader in run game
Will overshoot landmarks on climbs and needs to sacrice some urgency for better control
Doesn t have proven positional versatility just 93 career snaps at guard
Missed two games in nal season because of a foot sprain Oct  2024 missed Senior Bowl because of a foot issue",jared wilson,jared wilson-C,,,,-0.05,grew playing soccer soft footwork show movement led offensive linemen combine yard dash second mph fastest ever center large hand latch underneath defender base flexible hip help adjust stay centered pas set maintains outside leverage front side run play initiate contact tight placement stay engaged creating leg churn locates moving target puller admirably lled shoe sedrick van pran team leader wilson love people think bring chemistry connect everyone,one season starting experience college average arm length technique break defender make rst contact quick recover overextends need avoid awkward position see regular season texas tape wall blocker true road grader run game overshoot landmark climb need sacrice urgency better control proven positional versatility career snap guard missed two game nal season foot sprain oct missed senior bowl foot issue,grew playing soccer soft footwork show movement led offensive linemen combine yard dash second mph fastest ever center large hand latch underneath defender base flexible hip help adjust stay centered pas set maintains outside leverage front side run play initiate contact tight placement stay engaged creating leg churn locates moving target puller admirably lled shoe sedrick van pran team leader wilson love people think bring chemistry connect everyone one season starting experience college average arm length technique break defender make rst contact quick recover overextends need avoid awkward position see regular season texas tape wall blocker true road grader run game overshoot landmark climb need sacrice urgency better control proven positional versatility career snap guard missed two game nal season foot sprain oct missed senior bowl foot issue,"['arm length', 'average arm', 'awkward position', 'career snap', 'center large', 'centered pas', 'defender make', 'experience college', 'flexible hip', 'foot sprain']",cam jurgens-C,0.5393,cohl cabral-C,0.3468,hunter nourzad-C,0.2021,juice scruggs-C,0.2001,luke fortner-C,0.172,cam jurgens-C,-0.03012039199864715,cohl cabral-C,-0.05,hunter nourzad-C,0.012724787574348936,juice scruggs-C,-0.05,luke fortner-C,-0.07494716267309083,1.4603,-0.03691581169339596
